492.13493040765087,7.2587643909527255
416.7618857166535,42.34780577038019
389.7266032757664,70.82178636551961
369.11458447637835,89.99517031395963
350.4151088465304,110.13327683829914
333.2266553961463,130.89537590291417
316.87264632132485,151.65373215965994
297.4261481792117,173.83369863494192
278.8215167250951,194.6753659966591
263.0101791832077,215.4054691973855
247.7897502921636,234.94095991603493
231.51434413905315,253.49215942482985
214.28006700923805,271.26711798994864
194.13338684361653,290.87323541396216
175.0063092623033,310.9261000825477
155.31600239997073,329.6905328155645
136.28735750045388,346.31820207505916
118.20556781918603,360.6117004628962
102.30023278326287,372.17438529989005
86.50169437822228,382.22719928626776
75.52575204335452,391.80549961620574
65.52274193166848,397.9029451067096
53.976599039390564,406.5718182970912
43.94911033120653,416.22618546011006
35.38796353899009,423.72181894654346
27.117928861162994,430.8662100923753
19.953249006289443,437.7176849796439
14.21869366438651,443.45230362485114
8.48208492154897,447.75033686358825
5.605479904348226,450.3818947896786
4.201167313723388,451.820652290779
2.253577852316654,453.9786658922772
1.534230753418674,454.6980406863709
0.0,456.1369168811668
0.09550490397051041,458.294807832513
0.09550490397051041,460.5378259023738
0.09550490397051041,463.4072459945317
0.09550490397051041,467.6924800964222
2.972924951214634,474.8528118055786
7.310020285187784,483.5142033366783
14.467301566366299,493.52813722481983
21.653381894564195,503.5913329531098
31.621678056731305,514.9985053100729
41.63570294337298,526.4510740491627
51.566776762586684,540.5372580717341
61.65530172552663,553.664270426905
71.74766049483587,566.6340808951105
83.17876545729699,579.5041530508676
95.96151466116996,592.4627311390088
107.63229780324203,603.957681440356
120.51559243669371,613.9632869875201
131.948663758046,622.5190292601284
143.48882844452,629.9819349382168
153.4917159060539,638.5801774667781
166.25825550755863,648.1962698694086
177.80624210857547,658.3055899678251
206.08510213744833,678.3471075191073
219.19684257044668,688.5269395856485
230.927419639927,698.4783337655564
242.41162420536207,708.523780829891
266.72998025779634,729.9646891398855
279.678477294721,741.474733322862
291.17403293391607,752.9700436617528
315.5085708935229,775.8661287674114
326.9891513447843,785.9079556740292
349.07294823140046,808.8008993532098
359.9295400988432,820.2870386258838
371.46354853896986,831.8209877191628
393.6101304341243,852.5286301162168
410.8491750940476,871.2066142742406
422.3205211757882,886.9942842932169
430.9271513921748,899.9168823657524
435.2181856593257,906.2785083711043
445.24624805370536,921.4293906694147
450.9802574046083,929.1702453310459
463.88335805940625,941.5053175230637
471.57465019019344,943.8600144911551
502.20579374867924,928.0340697117905
,
963.8038787825758,0.03021545845399487
896.9813221899261,49.04871770472606
845.0026031307859,107.1295904376305
799.1711927836891,163.48748174584918
752.8208377734171,216.45882035582147
710.2725069171619,266.19041849968784
668.1342786051778,311.1505577739208
648.0249078245532,331.8984135950587
609.3748973175894,369.1096032976177
572.6886265275527,405.07305717638695
549.0048861011539,430.9183720151535
536.8983823588345,446.7036285956518
527.4955785708172,459.6212771410789
520.3105546165104,469.6836301441297
516.592925636552,479.73656282420296
512.2767797398598,491.1554462924695
510.83808554206377,496.90274142437136
507.9607564933197,505.4675360695007
508.32497205485515,516.9269890429377
515.5218891174654,533.1237329274894
531.444490129648,552.9947588543507
554.5539825436153,576.1041958779268
580.2932287394992,598.9661090686101
607.5079325271761,621.8646076127468
634.6318989409907,648.9886966767137
663.580088545418,676.4980733896492
706.6177855958942,716.6200993712323
735.2933990847348,741.012532159117
766.7414836551322,765.334816972877
795.5241984220077,789.739202215913
821.3053988828445,812.643014281158
845.690346054991,831.2728206681204
878.901253567245,858.4819102439934
896.1391508547771,873.0894563246743
913.0194121679689,890.2986178684914
937.3707927629873,914.7033671055274
953.1263482243794,931.9328094454733
967.8616364167673,950.0801338725619
983.6583667211775,968.3181323702084
988.3078757314514,972.6341556167484
999.4212851481558,991.0395043123376
1000.0,999.969784541546
